,merchant_abn,tags1,tags2,tags3,sum(dollar_value),count(1),avg(merchant_fraud)
340,20073297612,[artist supply and craft shops],b,4.0,14549.550315875586,22,
341,85684792409,[health and beauty spas],a,6.37,11908.868374930584,22,
342,89575340835,"[hobby, toy and game shops]",a,6.2,17014.439131724135,22,
343,29681526553,[tent and awning shops],a,6.24,10321.148053029814,22,
344,56018978883,[telecom],b,3.7,29855.360939252107,22,
345,58786009971,[motor vehicle supplies and new parts],a,6.8,32735.120916899683,22,
346,61813633430,[shoe shops],a,6.89,12298.967973251174,22,
347,33654290585,[bicycle shops - sales and service],a,6.95,24881.4721703946,22,
348,94446707800,"[equipment, tool, furniture, and appliance rent al and leasing]",a,6.53,41462.1033780657,22,
349,80837517456,"[jewelry, watch, clock, and silverware shops]",a,5.62,120973.3015972035,23,
350,42657888176,[tent and awning shops],b,3.63,25253.76273568177,23,
351,93090969200,"[music shops - musical instruments, pianos, and sheet music]",a,5.91,25677.141132809225,23,
352,52034783403,[art dealers and galleries],b,4.49,55635.735266781565,23,
353,60646270419,"[lawn and garden supply outlets, including nurseries]",b,3.82,50509.84359270385,23,
354,64821359458,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",a,6.77,44974.97896140641,23,
355,33754604709,[bicycle shops - sales and service],b,3.25,10365.554347418021,23,
356,66690609706,"[music shops - musical instruments, pianos, and sheet music]",c,2.52,14873.672489078008,23,
357,70306626982,[bicycle shops - sales and service],a,6.85,16336.927470363444,23,
358,29505435279,"[jewelry, watch, clock, and silverware shops]",c,2.2,285328.29693539266,23,
359,90909339288,"[stationery, office supplies and printing and writing paper]",c,3.06,13736.85163143509,23,
360,96730987906,"[antique shops - sales, repairs, and restoration services]",b,4.15,539175.6525383178,24,
361,95613237079,"[equipment, tool, furniture, and appliance rent al and leasing]",b,4.25,43514.43983027761,24,
362,69893361647,"[jewelry, watch, clock, and silverware shops]",d,0.66,259028.2883274082,24,
363,86441371046,"[computers, computer peripheral equipment, and software]",a,5.54,12223.192099157593,24,
364,46087176984,"[equipment, tool, furniture, and appliance rent al and leasing]",a,6.29,36165.01911156773,24,
365,21073645356,"[jewelry, watch, clock, and silverware shops]",a,5.75,166266.52316486163,24,
366,81271508783,"[lawn and garden supply outlets, including nurseries]",a,6.94,47444.19833645433,24,
367,13067850740,"[lawn and garden supply outlets, including nurseries]",a,5.52,38172.46304655008,24,
368,69030600619,"[lawn and garden supply outlets, including nurseries]",a,6.74,18598.35565851766,24,
369,20415536115,"[lawn and garden supply outlets, including nurseries]",a,5.84,14231.374414120774,24,
370,26025787253,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",a,6.55,32866.125352031246,25,
371,60778762062,[tent and awning shops],c,2.61,23911.50136887297,25,
372,58869593769,"[lawn and garden supply outlets, including nurseries]",a,6.21,49424.582297424706,25,
373,98861981558,[bicycle shops - sales and service],b,3.92,33077.789355177505,25,
374,15527324674,"[hobby, toy and game shops]",d,0.92,36507.25536650082,25,
375,25737175575,[art dealers and galleries],a,5.67,46049.956950840475,25,
376,35194643826,"[music shops - musical instruments, pianos, and sheet music]",a,6.61,23963.228342644423,25,
377,18600250054,"[furniture, home furnishings and equipment shops, and manufacturers, except  appliances]",a,5.85,42631.11286629563,25,
378,76818455401,[art dealers and galleries],c,2.98,33518.945804879135,25,
379,95005191321,[art dealers and galleries],b,4.66,49589.95952608752,25,
380,33925457242,[health and beauty spas],c,1.75,13210.200104991225,25,
381,17799557745,[telecom],b,4.77,28906.13262490887,25,
382,84448198573,"[equipment, tool, furniture, and appliance rent al and leasing]",c,2.32,71536.62153477171,25,
383,52379134298,"[computers, computer peripheral equipment, and software]",a,6.53,13508.37675874522,26,
384,94601812317,"[music shops - musical instruments, pianos, and sheet music]",c,2.98,15690.44995274008,26,
385,34703763702,[tent and awning shops],a,6.98,26936.942979946652,26,
386,82063890289,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",b,3.3,50136.97622482254,26,
387,53600852724,"[equipment, tool, furniture, and appliance rent al and leasing]",c,1.73,62472.56231435418,26,
388,23388327799,"[lawn and garden supply outlets, including nurseries]",a,5.69,48012.51589433251,26,
389,37238742140,[artist supply and craft shops],a,5.51,20038.163200107116,26,
390,45783462228,[tent and awning shops],a,6.61,21757.128985443305,26,
391,56806164521,"[jewelry, watch, clock, and silverware shops]",b,3.77,217615.22961341144,26,
392,59739116052,"[lawn and garden supply outlets, including nurseries]",b,4.0,37453.03342332941,26,
393,93378757859,"[jewelry, watch, clock, and silverware shops]",b,4.32,183667.7999110465,26,
394,64523396248,[bicycle shops - sales and service],b,4.38,24516.029730968494,26,
395,10385011947,[artist supply and craft  shops],b,3.17,16714.578215266047,26,
396,44539609516,[art dealers and galleries],b,5.07,27362.37077717555,26,
397,92693781303,[telecom],b,4.69,105006.15658989552,26,
398,60318067173,[shoe shops],b,5.1,13184.737560891585,26,
399,68233865253,[art dealers and galleries],a,5.68,243869.63833838608,26,
400,99990536339,[motor vehicle supplies and new parts],e,0.18,42110.77331257687,27,
401,80731100978,"[antique shops - sales, repairs, and restoration services]",b,4.35,234599.8113768035,27,
402,26710073457,"[music shops - musical instruments, pianos, and sheet music]",b,3.19,27420.093347264592,27,
403,55902748589,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",b,3.48,42735.056289306565,27,
404,56939946451,"[stationery, office supplies and printing and writing paper]",a,5.85,17630.364159019875,27,
405,52956509597,"[hobby, toy and game shops]",a,6.59,41627.46855940559,27,
406,35079621278,"[equipment, tool, furniture, and appliance rent al and leasing]",b,5.06,65028.53792473574,27,
407,15704713883,[bicycle shops - sales and service],c,2.66,11827.629727569145,27,
408,94951665897,[art dealers and galleries],c,1.67,269986.20253564254,28,
409,17266923036,"[equipment, tool, furniture, and appliance rent al and leasing]",a,5.71,49274.86653949966,28,
410,66698569367,"[books, periodicals, and newspapers]",a,6.64,14991.563057847145,28,
411,66532942314,[motor vehicle supplies and new parts],c,1.7,47160.83940903523,28,
412,63948574402,[artist supply and craft shops],b,4.37,26295.69975404101,28,
413,93932766844,[telecom],b,4.65,69078.72495112938,28,
414,77898879994,"[equipment, tool, furniture, and appliance rent al and leasing]",c,1.75,100030.24945114368,28,
415,87233538213,"[music shops - musical instruments, pianos, and sheet music]",b,4.0,27845.14873045758,28,
416,78177627659,[motor vehicle supplies and new parts],c,2.43,104377.88368857853,28,
417,96644709080,[tent and awning shops],d,1.36,31962.578515967703,28,
418,91582338269,"[stationery, office supplies and printing and writing paper]",a,6.18,18195.67397665816,28,
419,14315147591,"[equipment, tool, furniture, and appliance rent al and leasing]",a,6.51,60928.553662037826,28,
420,35979239098,[bicycle shops  - sales and service],a,6.81,42788.53614762998,28,
421,21986309398,"[antique shops - sales, repairs, and restoration services]",b,4.94,329576.3884850191,28,
422,35267193658,[telecom],c,2.37,45803.10843905463,29,
423,52969453577,[art dealers and galleries],c,2.9,30997.07215898442,29,
424,41670880601,"[hobby, toy and game shops]",d,0.93,37762.85202278473,29,
425,98003940525,[health and beauty spas],b,4.47,13301.063738168277,29,
426,83808082504,[bicycle shops - sales and service],b,4.2,35895.173487078915,29,
427,13803154777,"[music shops - musical instruments, pianos, and sheet music]",c,2.28,33455.44389301578,29,
428,30137717102,"[antique shops - sales, repairs, and restoration services]",a,6.83,417266.62702225917,29,
429,21616154893,[bicycle shops - sales and service],b,4.56,26312.408208225006,29,
430,97638827169,[telecom],b,3.32,72070.9067840963,29,
431,56479646937,"[hobby, toy and game shops]",a,5.88,19456.18938788814,29,
432,39906633476,[tent and awning shops],c,1.5,37322.31848167085,29,
433,21166782413,[telecom],b,3.57,37990.1789038517,29,
434,62807084929,"[computers, computer peripheral equipment, and software]",c,2.17,13017.385675303234,29,
435,87759704856,"[music shops - musical instruments, pianos, and sheet music]",b,3.45,25372.17174768074,29,
436,70118030493,[tent and awning shops],c,2.63,33624.53323824495,29,
437,29917527785,"[books, periodicals, and newspapers]",b,4.1,11101.136445624445,29,
438,51266227991,"[stationery,  office supplies and printing and writing paper]",c,1.7,21800.878171790693,29,
439,62379298278,[shoe shops],a,5.99,10400.665376571229,29,
440,66236596240,[tent and awning shops],c,2.43,36057.09713189199,30,
441,49867386620,"[music shops - musical instruments, pianos, and sheet music]",a,6.38,22052.0696085396,30,
442,62249204345,[health and beauty spas],a,5.58,15019.482908665492,30,
443,43168490529,"[books, periodicals, and newspapers]",b,3.21,13206.333585474935,30,
444,77747303845,[art dealers and galleries],c,3.0,49450.20093417705,30,
445,46666227102,"[florists supplies, nursery stock, and flowers]",a,6.58,13562.902975603403,30,
446,40836710601,[health and beauty spas],c,2.32,19726.065686069123,30,
447,97748234104,"[florists supplies, nursery stock, and flowers]",a,6.63,11650.12306189228,30,
448,56023220219,"[stationery, office supplies and printing and writing paper]",c,1.54,21868.362675331024,30,
449,35787272183,[art dealers and galleries],a,6.5,51517.91595319714,30,
450,25876985396,"[stationery, office supplies and printing and writing paper]",b,4.19,15127.57956479286,30,
451,57782107253,"[hobby, toy and game shops]",c,2.83,32227.289135304847,31,
452,43078277216,"[lawn and garden supply outlets, including nurseries]",a,5.95,11132.43753305177,31,
453,56554875815,"[antique shops - sales, repairs, and restoration services]",b,4.64,444099.0658377565,31,
454,89023030428,"[equipment, tool, furniture, and appliance rent al and leasing]",a,5.59,50422.59653093478,31,
455,15514494276,"[computers, computer  peripheral equipment, and software]",a,5.96,10772.946290076852,31,
456,68096660401,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",c,2.96,64320.91570889881,31,
457,87898093521,"[computers, computer peripheral equipment, and software]",a,6.32,18368.838829689186,31,
458,80067991455,[art dealers and galleries],a,5.72,92107.19868081612,31,
459,77593244679,"[stationery, office supplies and printing and writing paper]",a,5.98,23895.592139974662,31,
460,36502394145,"[jewelry, watch, clock, and silverware shops]",c,1.9,166337.5315880151,31,
461,20877828351,[health and beauty spas],b,4.98,13310.325228978256,31,
462,72692207411,[motor vehicle supplies and new parts],a,6.4,47581.703578360015,31,
463,83841202959,"[stationery, office supplies and printing and writing paper]",a,5.73,11519.687659911611,32,
464,33765505000,[tent and awning shops],c,1.58,26813.70985356827,32,
465,89389708676,"[music shops - musical instruments, pianos, and sheet music]",a,5.91,24255.954805483147,32,
466,67842910518,"[equipment, tool, furniture, and appliance rent al and leasing]",b,4.55,106200.13669078582,32,
467,41378282924,"[equipment, tool, furniture, and appliance rent al and leasing]",c,1.48,42149.20714772184,32,
468,35381098677,[bicycle shops - sales and service],a,6.98,24586.391676641644,32,
469,50921929340,"[music shops - musical instruments, pianos, and sheet music]",d,0.76,36445.01242720366,32,
470,24314208971,"[computer programming , data processing, and integrated systems design services]",a,5.73,10401.614641683178,32,
471,95856918319,"[music shops - musical instruments, pianos,  and sheet music]",a,6.43,29452.45054816935,32,
472,79143633916,"[jewelry, watch, clock, and silverware shops]",b,3.28,196717.64423442574,32,
473,46668174318,"[hobby, toy and game shops]",c,2.69,50485.69536069657,32,
474,76541333930,"[music shops - musical instruments, pianos, and sheet music]",d,1.15,37411.04264299178,32,
475,26763947687,[telecom],b,3.27,98998.56272524816,32,
476,77334889816,"[jewelry, watch, clock, and silverware shops]",c,1.99,323773.3117304379,32,
477,93936767851,"[equipment, tool, furniture, and appliance rent al and leasing]",c,1.6,33161.92885226412,32,
478,86137100428,[shoe shops],a,6.3,13255.664382502346,32,
479,54860127682,"[antique shops - sales, repairs, and restoration services]",a,6.01,678210.6052355081,32,
480,91426391836,[telecom],a,6.58,49417.598377584494,33,
481,29276411530,[artist supply and craft shops],b,3.95,25902.685414796935,33,
482,90938232295,[tent and awning shops],a,6.58,33143.670796726175,33,
483,40751557554,[artist supply and craft shops],b,4.48,29889.109050549952,33,
484,55622580330,"[books, periodicals, and newspapers]",e,0.1,12313.488406755763,33,
485,96336573256,[artist supply and craft shops],e,0.31,24483.230535202998,33,
486,33581972361,"[equipment, tool, furniture, and appliance rent al and leasing]",b,5.09,45801.76908244786,33,
487,55306852930,"[hobby, toy and game shops]",b,5.0,19263.0018702439,33,
488,43308864284,[tent and awning shops],b,4.67,43121.96008941372,33,
489,98020727651,[telecom],c,2.33,80624.34918029077,33,
490,28555022437,"[music shops - musical instruments, pianos, and sheet music]",a,6.54,32297.86884186911,34,
491,62924351636,[telecom],a,5.73,33103.8325092513,34,
492,66650274915,"[florists supplies, nursery stock, and flowers]",a,6.3,12035.985412443551,34,
493,91880575299,"[antique shops - sales, repairs, and restoration services]",b,3.4,706610.9343860475,34,32.99497823665355
494,94848797110,"[stationery, office supplies and printing and writing paper]",c,1.78,23226.500675986958,34,
495,95149235949,"[music shops - musical instruments, pianos, and sheet music]",c,2.58,32803.29101457508,34,
496,64272336774,[artist supply and craft shops],a,5.67,23399.949109065587,34,
497,44486718758,[health and beauty spas],b,4.77,18104.989820344246,35,
498,41594644510,[bicycle shops - sales and service],b,4.37,19647.412844895174,35,
499,55997183965,"[music shops - musical instruments, pianos, and sheet music]",a,6.73,23962.793726569438,35,
500,42420316138,"[hobby, toy and game shops]",a,5.99,57391.58074217368,35,
501,99358609752,"[antique shops - sales, repairs, and restoration services]",c,2.62,260492.04271052193,35,
502,31770481079,[bicycle shops - sales and service],b,3.63,24139.776212529538,35,
503,59547553329,"[florists supplies, nursery stock, and flowers]",a,6.1,14651.19674660897,35,
504,48883076820,"[computers, computer peripheral equipment, and software]",b,3.76,11603.995023681226,35,
